,speed_gm,times
12600,35.8,1621497395.987
12601,35.51,1621497396.107
12602,35.48,1621497396.127
12603,35.42,1621497396.147
12604,35.37,1621497396.167
12605,35.33,1621497396.187
12606,35.28,1621497396.207
12607,35.23,1621497396.227
12608,35.17,1621497396.247
12609,35.13,1621497396.267
12610,35.69,1621497396.272
12611,35.08,1621497396.2870002
12612,35.03,1621497396.3070002
12613,34.98,1621497396.3270001
12614,34.92,1621497396.3470001
12615,34.86,1621497396.367
12616,34.82,1621497396.387
12617,34.77,1621497396.407
12618,34.71,1621497396.427
12619,34.66,1621497396.447
12620,34.61,1621497396.467
12621,35.65,1621497396.472
12622,34.58,1621497396.487
12623,34.52,1621497396.507
12624,34.48,1621497396.527
12625,34.43,1621497396.5470002
12626,34.38,1621497396.5670002
12627,34.32,1621497396.5870001
12628,34.25,1621497396.607
12629,34.19,1621497396.627
12630,34.14,1621497396.652
12631,34.12,1621497396.667
12632,35.61,1621497396.671
12633,34.07,1621497396.692
12634,34.02,1621497396.707
12635,35.75,1621497396.724
12636,33.97,1621497396.727
12637,33.9,1621497396.747
12638,33.86,1621497396.767
12639,33.8,1621497396.7870002
12640,33.74,1621497396.8070002
12641,33.7,1621497396.8270001
12642,33.64,1621497396.8470001
12643,33.6,1621497396.867
12644,35.58,1621497396.872
12645,33.56,1621497396.887
12646,33.5,1621497396.907
12647,33.43,1621497396.927
12648,33.38,1621497396.947
12649,33.33,1621497396.967
12650,33.28,1621497396.987
12651,32.97,1621497397.107
12652,32.93,1621497397.127
12653,32.87,1621497397.147
12654,32.81,1621497397.167
12655,32.77,1621497397.187
12656,32.73,1621497397.207
12657,32.67,1621497397.227
12658,32.62,1621497397.247
12659,32.56,1621497397.267
12660,33.18,1621497397.2710001
12661,32.53,1621497397.2870002
12662,32.46,1621497397.3070002
12663,32.42,1621497397.3270001
12664,32.37,1621497397.3470001
12665,32.32,1621497397.367
12666,32.27,1621497397.387
12667,32.22,1621497397.407
12668,32.17,1621497397.427
12669,32.11,1621497397.447
12670,32.06,1621497397.467
12671,33.11,1621497397.471
12672,32.01,1621497397.487
12673,31.97,1621497397.507
12674,31.91,1621497397.527
12675,31.86,1621497397.5470002
12676,31.8,1621497397.5670002
12677,31.75,1621497397.5870001
12678,31.7,1621497397.607
12679,31.65,1621497397.627
12680,31.6,1621497397.6499999
12681,31.56,1621497397.667
12682,33.08,1621497397.671
12683,31.49,1621497397.687
12684,31.43,1621497397.707
12685,33.22,1621497397.7129998
12686,31.39,1621497397.727
12687,31.33,1621497397.747
12688,31.28,1621497397.767
12689,31.23,1621497397.7870002
12690,31.16,1621497397.8070002
12691,31.11,1621497397.8270001
12692,31.06,1621497397.8470001
12693,31.01,1621497397.867
12694,33.03,1621497397.8700001
12695,30.97,1621497397.887
12696,30.91,1621497397.907
12697,30.84,1621497397.927
12698,30.83,1621497397.947
12699,30.77,1621497397.967
12700,30.69,1621497397.987
12701,30.45,1621497398.107
12702,30.38,1621497398.127
12703,30.33,1621497398.147
12704,30.23,1621497398.167
12705,30.15,1621497398.2140002
12706,30.11,1621497398.2150002
12707,30.04,1621497398.227
12708,29.96,1621497398.247
12709,29.89,1621497398.267
12710,30.6,1621497398.2700002
12711,29.83,1621497398.2870002
12712,29.76,1621497398.3070002
12713,29.69,1621497398.3270001
12714,29.61,1621497398.346
12715,29.54,1621497398.3660002
12716,29.48,1621497398.387
12717,29.39,1621497398.407
12718,29.29,1621497398.427
12719,29.2,1621497398.446
12720,29.12,1621497398.4659998
12721,30.54,1621497398.47
12722,29.05,1621497398.486
12723,28.98,1621497398.5059998
12724,28.88,1621497398.527
12725,28.81,1621497398.5459998
12726,28.72,1621497398.5660002
12727,28.62,1621497398.586
12728,28.55,1621497398.607
12729,28.44,1621497398.626
12730,28.35,1621497398.6460001
12731,28.24,1621497398.666
12732,30.49,1621497398.67
12733,28.15,1621497398.686
12734,30.68,1621497398.705
12735,28.03,1621497398.7059999
12736,27.93,1621497398.726
12737,27.82,1621497398.7459998
12738,27.73,1621497398.766
12739,27.64,1621497398.7859998
12740,27.53,1621497398.8070002
12741,27.44,1621497398.826
12742,27.33,1621497398.8460002
12743,27.25,1621497398.866
12744,30.46,1621497398.8700001
12745,27.15,1621497398.8860002
12746,27.04,1621497398.906
12747,26.97,1621497398.926
12748,26.88,1621497398.9459999
12749,26.76,1621497398.966
12750,26.68,1621497398.9859998
12751,26.06,1621497399.106
12752,25.97,1621497399.1260002
12753,25.86,1621497399.146
12754,25.76,1621497399.1660001
12755,25.67,1621497399.1859999
12756,25.59,1621497399.206
12757,25.5,1621497399.2259998
12758,25.39,1621497399.246
12759,25.31,1621497399.2659998
12760,26.48,1621497399.2700002
12761,25.24,1621497399.286
12762,25.14,1621497399.3059998
12763,25.07,1621497399.3260002
12764,24.99,1621497399.346
12765,24.88,1621497399.3660002
12766,24.8,1621497399.392
12767,24.71,1621497399.4060001
12768,24.65,1621497399.4259999
12769,24.57,1621497399.446
12770,24.5,1621497399.4659998
12771,26.37,1621497399.468
12772,24.43,1621497399.486
12773,24.36,1621497399.5059998
12774,24.29,1621497399.526
12775,24.24,1621497399.5459998
12776,24.17,1621497399.5660002
12777,24.11,1621497399.586
12778,24.05,1621497399.6060002
12779,23.99,1621497399.626
12780,23.92,1621497399.6460001
12781,23.85,1621497399.666
12782,26.25,1621497399.682
12783,23.79,1621497399.686
12784,26.58,1621497399.6929998
12785,23.72,1621497399.7059999
12786,23.66,1621497399.7289999
12787,23.61,1621497399.7459998
12788,23.57,1621497399.766
12789,23.52,1621497399.7859998
12790,23.47,1621497399.8060002
12791,23.41,1621497399.826
12792,23.36,1621497399.8460002
12793,23.29,1621497399.866
12794,26.15,1621497399.869
12795,23.22,1621497399.8860002
12796,23.19,1621497399.906
12797,23.15,1621497399.926
12798,23.08,1621497399.9459999
12799,23.03,1621497399.966
12800,22.99,1621497399.9859998
12801,22.67,1621497400.106
12802,22.62,1621497400.1260002
12803,22.56,1621497400.146
12804,22.51,1621497400.1660001
12805,22.46,1621497400.1859999
12806,22.4,1621497400.206
12807,22.36,1621497400.2259998
12808,22.3,1621497400.246
12809,22.25,1621497400.2659998
12810,22.87,1621497400.268
12811,22.22,1621497400.286
12812,22.16,1621497400.3059998
12813,22.11,1621497400.3260002
12814,22.06,1621497400.346
12815,22.01,1621497400.3660002
12816,21.94,1621497400.386
12817,21.9,1621497400.4060001
12818,21.84,1621497400.4259999
12819,21.8,1621497400.446
12820,21.75,1621497400.4659998
12821,22.82,1621497400.467
12822,21.71,1621497400.486
12823,21.67,1621497400.5059998
12824,21.64,1621497400.526
12825,21.57,1621497400.5459998
12826,21.52,1621497400.5660002
12827,21.47,1621497400.586
12828,21.41,1621497400.6060002
12829,21.35,1621497400.626
12830,21.31,1621497400.6460001
12831,21.26,1621497400.667
12832,22.77,1621497400.668
12833,22.92,1621497400.686
12834,21.21,1621497400.686
12835,21.15,1621497400.7059999
12836,21.09,1621497400.726
12837,21.05,1621497400.7459998
12838,21.02,1621497400.766
12839,20.95,1621497400.7859998
12840,20.91,1621497400.8060002
12841,20.87,1621497400.826
12842,20.83,1621497400.8460002
12843,20.78,1621497400.866
12844,22.72,1621497400.881
12845,20.71,1621497400.8860002
12846,20.67,1621497400.906
12847,20.63,1621497400.926
12848,20.57,1621497400.9459999
12849,20.52,1621497400.966
12850,20.45,1621497400.9859998
12851,20.17,1621497401.106
12852,20.12,1621497401.1260002
12853,20.07,1621497401.146
12854,20.02,1621497401.1660001
12855,19.98,1621497401.1859999
12856,19.93,1621497401.206
12857,19.88,1621497401.2259998
12858,19.84,1621497401.246
12859,19.79,1621497401.2659998
12860,20.36,1621497401.268
12861,19.74,1621497401.286
12862,19.69,1621497401.3059998
12863,19.64,1621497401.3260002
12864,19.59,1621497401.346
12865,19.55,1621497401.3660002
12866,19.5,1621497401.386
12867,19.46,1621497401.4060001
12868,19.41,1621497401.4259999
12869,19.38,1621497401.446
12870,19.31,1621497401.4659998
12871,20.3,1621497401.467
12872,19.21,1621497401.486
12873,19.2,1621497401.5059998
12874,19.16,1621497401.528
12875,19.1,1621497401.5459998
12876,19.07,1621497401.572
12877,19.02,1621497401.5870001
12878,18.98,1621497401.6060002
12879,18.95,1621497401.626
12880,18.89,1621497401.6460001
12881,18.82,1621497401.666
12882,20.26,1621497401.666
12883,20.41,1621497401.684
12884,18.79,1621497401.686
12885,18.86,1621497401.7059999
12886,18.79,1621497401.726
12887,18.6,1621497401.7459998
12888,18.65,1621497401.766
12889,18.65,1621497401.7859998
12890,18.55,1621497401.8060002
12891,18.54,1621497401.826
12892,18.44,1621497401.8460002
12893,20.21,1621497401.866
12894,18.28,1621497401.866
12895,18.4,1621497401.888
12896,18.38,1621497401.906
12897,18.19,1621497401.926
12898,18.22,1621497401.9459999
12899,18.19,1621497401.966
12900,18.13,1621497401.9859998
12901,17.78,1621497402.106
12902,17.72,1621497402.1260002
12903,17.67,1621497402.146
12904,17.62,1621497402.1660001
12905,17.56,1621497402.189
12906,17.49,1621497402.206
12907,17.4,1621497402.2259998
12908,17.34,1621497402.246
12909,17.28,1621497402.2659998
12910,18.04,1621497402.268
12911,17.19,1621497402.286
12912,17.14,1621497402.3059998
12913,17.13,1621497402.3260002
12914,17.06,1621497402.346
12915,17.03,1621497402.3660002
12916,16.99,1621497402.386
12917,16.92,1621497402.407
12918,16.82,1621497402.429
12919,16.76,1621497402.446
12920,17.98,1621497402.4659998
12921,16.69,1621497402.4659998
12922,16.61,1621497402.486
12923,16.56,1621497402.5059998
12924,16.5,1621497402.526
12925,16.44,1621497402.5459998
12926,16.4,1621497402.5660002
12927,16.35,1621497402.586
12928,16.29,1621497402.6060002
12929,16.22,1621497402.626
12930,16.16,1621497402.6460001
12931,18.12,1621497402.6620002
12932,17.94,1621497402.666
12933,16.1,1621497402.666
12934,16.05,1621497402.686
12935,15.98,1621497402.7059999
12936,15.93,1621497402.726
12937,15.89,1621497402.7459998
12938,15.83,1621497402.766
12939,15.77,1621497402.7859998
12940,15.71,1621497402.8060002
12941,15.65,1621497402.826
12942,15.6,1621497402.8460002
12943,15.53,1621497402.866
12944,15.45,1621497402.8860002
12945,15.4,1621497402.906
12946,15.32,1621497402.926
12947,15.26,1621497402.9459999
12948,17.86,1621497402.965
12949,15.19,1621497402.966
12950,15.13,1621497402.9859998
12951,14.69,1621497403.106
12952,14.62,1621497403.1260002
12953,14.55,1621497403.146
12954,14.46,1621497403.1660001
12955,14.38,1621497403.1859999
12956,14.27,1621497403.206
12957,14.18,1621497403.2259998
12958,14.09,1621497403.246
12959,14.01,1621497403.2659998
12960,14.96,1621497403.2819998
12961,13.91,1621497403.286
12962,13.83,1621497403.3059998
12963,13.75,1621497403.3260002
12964,13.67,1621497403.346
12965,13.57,1621497403.3660002
12966,13.47,1621497403.386
12967,13.37,1621497403.4060001
12968,13.28,1621497403.4259999
12969,13.16,1621497403.446
12970,14.89,1621497403.465
12971,13.07,1621497403.4659998
12972,12.99,1621497403.486
12973,12.91,1621497403.5059998
12974,12.83,1621497403.526
12975,12.74,1621497403.5459998
12976,12.65,1621497403.5660002
12977,12.55,1621497403.586
12978,12.45,1621497403.6060002
12979,12.36,1621497403.626
12980,12.26,1621497403.6460001
12981,15.05,1621497403.6569998
12982,14.81,1621497403.665
12983,12.17,1621497403.666
12984,12.08,1621497403.686
12985,12.0,1621497403.7059999
12986,11.92,1621497403.726
12987,11.83,1621497403.7459998
12988,11.72,1621497403.766
12989,11.62,1621497403.7859998
12990,11.54,1621497403.8060002
12991,11.45,1621497403.826
12992,11.36,1621497403.8460002
12993,14.74,1621497403.865
12994,11.28,1621497403.866
12995,11.17,1621497403.8860002
12996,11.1,1621497403.906
12997,11.03,1621497403.926
12998,10.94,1621497403.9459999
12999,10.84,1621497403.966
13000,10.73,1621497403.9859998
13001,10.21,1621497404.106
13002,10.12,1621497404.1260002
13003,10.05,1621497404.146
13004,9.98,1621497404.1660001
13005,9.9,1621497404.1859999
13006,9.82,1621497404.206
13007,9.75,1621497404.2259998
13008,9.67,1621497404.246
13009,10.56,1621497404.2649999
13010,9.6,1621497404.2659998
13011,9.53,1621497404.286
13012,9.46,1621497404.3059998
13013,9.39,1621497404.3260002
13014,9.32,1621497404.346
13015,9.25,1621497404.3660002
13016,9.18,1621497404.386
13017,9.12,1621497404.4060001
13018,9.06,1621497404.4259999
13019,9.0,1621497404.446
13020,10.47,1621497404.465
13021,8.94,1621497404.4659998
13022,8.89,1621497404.486
13023,8.83,1621497404.5059998
13024,8.78,1621497404.526
13025,8.7,1621497404.5459998
13026,8.66,1621497404.5660002
13027,8.61,1621497404.586
13028,8.55,1621497404.6060002
13029,8.49,1621497404.626
13030,8.43,1621497404.6460001
13031,10.65,1621497404.6460001
13032,10.38,1621497404.664
13033,8.37,1621497404.666
13034,8.33,1621497404.686
13035,8.27,1621497404.7059999
13036,8.23,1621497404.726
13037,8.18,1621497404.754
13038,8.14,1621497404.766
13039,8.09,1621497404.792
13040,8.02,1621497404.811
13041,7.96,1621497404.826
13042,7.9,1621497404.8460002
13043,10.29,1621497404.864
13044,7.85,1621497404.866
13045,7.79,1621497404.8860002
13046,7.74,1621497404.906
13047,7.69,1621497404.926
13048,7.64,1621497404.9459999
13049,7.59,1621497404.966
13050,7.55,1621497404.9859998
13051,7.16,1621497405.106
13052,7.11,1621497405.1260002
13053,7.05,1621497405.146
13054,6.99,1621497405.1660001
13055,6.93,1621497405.1859999
13056,6.86,1621497405.206
13057,6.79,1621497405.2259998
13058,6.71,1621497405.246
13059,7.43,1621497405.2649999
13060,6.65,1621497405.2659998
13061,6.59,1621497405.286
13062,6.53,1621497405.3059998
13063,6.45,1621497405.3260002
13064,6.38,1621497405.346
13065,6.31,1621497405.3660002
13066,6.24,1621497405.386
13067,6.18,1621497405.4060001
13068,6.12,1621497405.4259999
13069,6.05,1621497405.446
13070,7.36,1621497405.463
13071,5.97,1621497405.4659998
13072,5.89,1621497405.486
13073,5.81,1621497405.5059998
13074,5.72,1621497405.526
13075,5.65,1621497405.5459998
13076,5.56,1621497405.5660002
13077,5.46,1621497405.586
13078,5.39,1621497405.6060002
13079,5.3,1621497405.627
13080,7.49,1621497405.633
13081,5.22,1621497405.6460001
13082,7.28,1621497405.663
13083,5.13,1621497405.666
13084,5.03,1621497405.689
13085,4.95,1621497405.7059999
13086,4.85,1621497405.726
13087,4.73,1621497405.7459998
13088,4.63,1621497405.766
13089,4.53,1621497405.7859998
13090,4.44,1621497405.812
13091,4.35,1621497405.826
13092,4.25,1621497405.8460002
13093,7.24,1621497405.8630002
13094,4.14,1621497405.866
13095,4.03,1621497405.8860002
13096,3.92,1621497405.906
13097,3.8,1621497405.926
13098,3.7,1621497405.9459999
13099,3.59,1621497405.966
13100,3.47,1621497405.9859998
13101,2.85,1621497406.106
13102,2.77,1621497406.1260002
13103,2.69,1621497406.146
13104,2.59,1621497406.1660001
13105,2.5,1621497406.188
13106,2.4,1621497406.206
13107,2.29,1621497406.2259998
13108,2.19,1621497406.246
13109,3.26,1621497406.264
13110,2.1,1621497406.2659998
13111,2.02,1621497406.286
13112,1.93,1621497406.3059998
13113,1.87,1621497406.3260002
13114,1.8,1621497406.346
13115,1.72,1621497406.3660002
13116,1.65,1621497406.386
13117,1.57,1621497406.4060001
13118,1.5,1621497406.4259999
13119,1.43,1621497406.446
13120,3.16,1621497406.4620001
13121,1.36,1621497406.4659998
13122,1.31,1621497406.486
13123,1.26,1621497406.5059998
13124,1.2,1621497406.53
13125,1.13,1621497406.5459998
13126,1.07,1621497406.5660002
13127,1.01,1621497406.586
13128,0.95,1621497406.6060002
13129,3.37,1621497406.625
13130,0.91,1621497406.626
13131,0.85,1621497406.6460001
13132,3.06,1621497406.6620002
13133,0.8,1621497406.666
13134,0.76,1621497406.686
13135,0.72,1621497406.7059999
13136,0.0,1621497406.726
13137,0.0,1621497406.7459998
13138,0.0,1621497406.766
13139,0.0,1621497406.792
13140,0.0,1621497406.812
13141,0.0,1621497406.826
13142,0.0,1621497406.8460002
13143,2.95,1621497406.8620002
13144,0.0,1621497406.866
13145,0.0,1621497406.8860002
13146,0.0,1621497406.906
13147,0.0,1621497406.926
13148,0.0,1621497406.9459999
13149,0.0,1621497406.966
13150,0.0,1621497406.9859998
13151,0.0,1621497407.106
13152,0.0,1621497407.1299999
13153,0.0,1621497407.147
13154,0.0,1621497407.1660001
13155,0.0,1621497407.1859999
13156,0.0,1621497407.206
13157,0.0,1621497407.2259998
13158,0.0,1621497407.246
13159,0.0,1621497407.263
13160,0.0,1621497407.2659998
13161,0.0,1621497407.286
13162,0.0,1621497407.3059998
13163,0.0,1621497407.3260002
13164,0.0,1621497407.346
13165,0.0,1621497407.3660002
13166,0.0,1621497407.386
13167,0.0,1621497407.4060001
13168,0.0,1621497407.4259999
13169,0.0,1621497407.446
13170,0.0,1621497407.4620001
13171,0.0,1621497407.4659998
13172,0.0,1621497407.486
13173,0.0,1621497407.5059998
13174,0.0,1621497407.526
13175,0.0,1621497407.5459998
13176,0.0,1621497407.5660002
13177,0.0,1621497407.586
13178,0.0,1621497407.6060002
13179,0.0,1621497407.6169999
13180,0.0,1621497407.626
13181,0.0,1621497407.6460001
13182,0.0,1621497407.661
13183,0.0,1621497407.666
13184,0.0,1621497407.686
13185,0.0,1621497407.7059999
13186,0.0,1621497407.726
13187,0.0,1621497407.7459998
13188,0.0,1621497407.766
13189,0.0,1621497407.7859998
13190,0.0,1621497407.8060002
13191,0.0,1621497407.826
13192,0.0,1621497407.8460002
13193,0.0,1621497407.8609998
13194,0.0,1621497407.866
13195,0.0,1621497407.8860002
13196,0.0,1621497407.906
13197,0.0,1621497407.926
13198,0.0,1621497407.9459999
13199,0.0,1621497407.966
13200,0.0,1621497407.9859998
13201,0.0,1621497408.106
13202,0.0,1621497408.1260002
13203,0.0,1621497408.145
13204,0.0,1621497408.1660001
13205,0.0,1621497408.1859999
13206,0.0,1621497408.205
13207,0.0,1621497408.2259998
13208,0.0,1621497408.245
13209,0.0,1621497408.26
13210,0.0,1621497408.2649999
13211,0.0,1621497408.2849998
13212,0.0,1621497408.3059998
13213,0.0,1621497408.3260002
13214,0.0,1621497408.346
13215,0.0,1621497408.365
13216,0.0,1621497408.386
13217,0.0,1621497408.405
13218,0.0,1621497408.425
13219,0.0,1621497408.445
13220,0.0,1621497408.459
13221,0.0,1621497408.465
13222,0.0,1621497408.485
13223,0.0,1621497408.5049999
13224,0.0,1621497408.526
13225,0.0,1621497408.5449998
13226,0.0,1621497408.5649998
13227,0.0,1621497408.585
13228,0.0,1621497408.6009998
13229,0.0,1621497408.605
13230,0.0,1621497408.625
13231,0.0,1621497408.645
13232,0.0,1621497408.6590002
13233,0.0,1621497408.665
13234,0.0,1621497408.685
13235,0.0,1621497408.705
13236,0.0,1621497408.725
13237,0.0,1621497408.745
13238,0.0,1621497408.7649999
13239,0.0,1621497408.7849998
13240,0.0,1621497408.8049998
13241,0.0,1621497408.825
13242,0.0,1621497408.845
13243,0.0,1621497408.865
13244,0.0,1621497408.885
